"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0"
2000,7.36064453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0928564453125,0.0781982421875,0.0772705078125,34.479208984375,0.10439453125,0.23095703125,0.34521484375,0.08507353515625,0.4,4,0.26474609375,7.677734375,0.328212890625,1.85546875,19.23828125,28.80859375,49.90234375,89.94140625,1.07421875,94.04296875,87.20703125,89.55078125,18.26171875,9.08203125,0.31689453125,0.47998046875
2000,1.17314453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0572314453125,0.0663232421875,0.0178955078125,96.972958984375,0.21689453125,0.11845703125,0.90771484375,0.07258603515625,0.4,4,0.45224609375,9.927734375,0.266962890625,39.35546875,81.73828125,66.30859375,37.40234375,77.44140625,13.57421875,31.54296875,24.70703125,2.05078125,55.76171875,21.58203125,0.37939453125,0.29248046875
2000,6.12314453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0097314453125,0.0188232421875,0.0653955078125,46.977958984375,0.66689453125,0.56845703125,0.45771484375,0.02263603515625,0.4,4,0.30224609375,6.927734375,0.021962890625,89.35546875,31.73828125,16.30859375,87.40234375,27.44140625,63.57421875,81.54296875,74.70703125,52.05078125,5.76171875,71.58203125,0.12939453125,0.04248046875
2000,3.64814453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0809814453125,0.0425732421875,0.0891455078125,71.975458984375,0.89189453125,0.34345703125,0.23271484375,0.09756103515625,0.4,4,0.37724609375,5.427734375,0.144462890625,64.35546875,56.73828125,41.30859375,12.40234375,2.44140625,38.57421875,6.54296875,99.70703125,27.05078125,30.76171875,96.58203125,0.00439453125,0.41748046875
2000,8.59814453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0334814453125,0.0900732421875,0.0416455078125,21.980458984375,0.44189453125,0.79345703125,0.68271484375,0.04761103515625,0.4,4,0.22724609375,8.427734375,0.389462890625,14.35546875,6.73828125,91.30859375,62.40234375,52.44140625,88.57421875,56.54296875,49.70703125,77.05078125,80.76171875,46.58203125,0.25439453125,0.16748046875
2000,1.79189453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0156689453125,0.0247607421875,0.0713330078125,53.227333984375,0.38564453125,0.28720703125,0.96396484375,0.02887978515625,0.4,4,0.35849609375,6.552734375,0.175087890625,20.60546875,62.98828125,60.05859375,81.15234375,46.19140625,94.82421875,37.79296875,80.95703125,58.30078125,49.51171875,40.33203125,0.47314453125,0.38623046875
2000,6.74189453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0631689453125,0.0722607421875,0.0238330078125,3.232333984375,0.83564453125,0.73720703125,0.51396484375,0.07882978515625,0.4,4,0.20849609375,9.552734375,0.420087890625,70.60546875,12.98828125,10.05859375,31.15234375,96.19140625,44.82421875,87.79296875,30.95703125,8.30078125,99.51171875,90.33203125,0.22314453125,0.13623046875
2000,4.26689453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0394189453125,0.0960107421875,0.0475830078125,78.224833984375,0.61064453125,0.51220703125,0.28896484375,0.00390478515625,0.4,4,0.43349609375,8.052734375,0.297587890625,95.60546875,87.98828125,35.05859375,56.15234375,71.19140625,69.82421875,12.79296875,5.95703125,83.30078125,74.51171875,65.33203125,0.09814453125,0.26123046875
2000,9.21689453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0869189453125,0.0485107421875,0.0950830078125,28.229833984375,0.16064453125,0.96220703125,0.73896484375,0.05385478515625,0.4,4,0.28349609375,5.052734375,0.052587890625,45.60546875,37.98828125,85.05859375,6.15234375,21.19140625,19.82421875,62.79296875,55.95703125,33.30078125,24.51171875,15.33203125,0.34814453125,0.01123046875
2000,3.02939453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0750439453125,0.0128857421875,0.0119580078125,90.723583984375,0.27314453125,0.84970703125,0.17646484375,0.09131728515625,0.4,4,0.39599609375,8.802734375,0.113837890625,8.10546875,50.48828125,22.55859375,18.65234375,8.69140625,7.32421875,0.29296875,43.45703125,70.80078125,62.01171875,2.83203125,0.41064453125,0.19873046875
2000,7.97939453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0275439453125,0.0603857421875,0.0594580078125,40.728583984375,0.72314453125,0.39970703125,0.62646484375,0.04136728515625,0.4,4,0.24599609375,5.802734375,0.358837890625,58.10546875,0.48828125,72.55859375,68.65234375,58.69140625,57.32421875,50.29296875,93.45703125,20.80078125,12.01171875,52.83203125,0.16064453125,0.44873046875
2000,0.55439453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0987939453125,0.0841357421875,0.0832080078125,65.726083984375,0.94814453125,0.62470703125,0.85146484375,0.06634228515625,0.4,4,0.47099609375,7.302734375,0.481337890625,83.10546875,75.48828125,97.55859375,43.65234375,83.69140625,32.32421875,25.29296875,68.45703125,95.80078125,37.01171875,77.83203125,0.03564453125,0.07373046875
2000,5.50439453125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0512939453125,0.0366357421875,0.0357080078125,15.731083984375,0.49814453125,0.17470703125,0.40146484375,0.01639228515625,0.4,4,0.32099609375,10.302734375,0.236337890625,33.10546875,25.48828125,47.55859375,93.65234375,33.69140625,82.32421875,75.29296875,18.45703125,45.80078125,87.01171875,27.83203125,0.28564453125,0.32373046875
2000,0.24501953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0898876953125,0.0099169921875,0.0624267578125,6.357021484375,0.18876953125,0.65283203125,0.42958984375,0.08819541015625,0.4,4,0.38662109375,9.365234375,0.190400390625,92.48046875,59.86328125,88.18359375,28.02734375,49.31640625,85.44921875,28.41796875,27.83203125,30.17578125,65.13671875,5.95703125,0.20751953125,0.21435546875
2000,5.19501953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0423876953125,0.0574169921875,0.0149267578125,56.352021484375,0.63876953125,0.20283203125,0.87958984375,0.03824541015625,0.4,4,0.23662109375,6.365234375,0.435400390625,42.48046875,9.86328125,38.18359375,78.02734375,99.31640625,35.44921875,78.41796875,77.83203125,80.17578125,15.13671875,55.95703125,0.45751953125,0.46435546875
2000,2.72001953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0661376953125,0.0811669921875,0.0386767578125,31.354521484375,0.86376953125,0.87783203125,0.65458984375,0.06322041015625,0.4,4,0.46162109375,7.865234375,0.312900390625,17.48046875,84.86328125,13.18359375,3.02734375,74.31640625,60.44921875,3.41796875,52.83203125,5.17578125,40.13671875,80.95703125,0.33251953125,0.08935546875
2000,7.67001953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0186376953125,0.0336669921875,0.0861767578125,81.349521484375,0.41376953125,0.42783203125,0.20458984375,0.01327041015625,0.4,4,0.31162109375,10.865234375,0.067900390625,67.48046875,34.86328125,63.18359375,53.02734375,24.31640625,10.44921875,53.41796875,2.83203125,55.17578125,90.13671875,30.95703125,0.08251953125,0.33935546875
2000,3.95751953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0305126953125,0.0217919921875,0.0268017578125,43.853271484375,0.52626953125,0.54033203125,0.76708984375,0.02575791015625,0.4,4,0.42412109375,7.115234375,0.129150390625,79.98046875,72.36328125,25.68359375,65.52734375,11.81640625,22.94921875,15.91796875,90.33203125,42.67578125,27.63671875,43.45703125,0.14501953125,0.40185546875
2000,8.90751953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0780126953125,0.0692919921875,0.0743017578125,93.848271484375,0.97626953125,0.99033203125,0.31708984375,0.07570791015625,0.4,4,0.27412109375,10.115234375,0.374150390625,29.98046875,22.36328125,75.68359375,15.52734375,61.81640625,72.94921875,65.91796875,40.33203125,92.67578125,77.63671875,93.45703125,0.39501953125,0.15185546875
2000,1.48251953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0067626953125,0.0930419921875,0.0980517578125,18.855771484375,0.75126953125,0.31533203125,0.54208984375,0.00078291015625,0.4,4,0.49912109375,8.615234375,0.496650390625,4.98046875,97.36328125,50.68359375,90.52734375,86.81640625,47.94921875,40.91796875,15.33203125,17.67578125,52.63671875,68.45703125,0.27001953125,0.27685546875
2000,6.43251953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0542626953125,0.0455419921875,0.0505517578125,68.850771484375,0.30126953125,0.76533203125,0.99208984375,0.05073291015625,0.4,4,0.34912109375,5.615234375,0.251650390625,54.98046875,47.36328125,0.68359375,40.52734375,36.81640625,97.94921875,90.91796875,65.33203125,67.67578125,2.63671875,18.45703125,0.02001953125,0.02685546875
2000,3.33876953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0839501953125,0.0752294921875,0.0683642578125,0.107646484375,0.13251953125,0.37158203125,0.71083984375,0.06946416015625,0.4,4,0.48037109375,9.740234375,0.466025390625,61.23046875,78.61328125,44.43359375,21.77734375,68.06640625,91.69921875,9.66796875,9.08203125,98.92578125,71.38671875,24.70703125,0.23876953125,0.30810546875
2000,8.28876953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0364501953125,0.0277294921875,0.0208642578125,50.102646484375,0.58251953125,0.82158203125,0.26083984375,0.01951416015625,0.4,4,0.33037109375,6.740234375,0.221025390625,11.23046875,28.61328125,94.43359375,71.77734375,18.06640625,41.69921875,59.66796875,59.08203125,48.92578125,21.38671875,74.70703125,0.48876953125,0.05810546875
2000,0.86376953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0602001953125,0.0514794921875,0.0446142578125,25.105146484375,0.80751953125,0.14658203125,0.48583984375,0.09443916015625,0.4,4,0.40537109375,5.240234375,0.098525390625,36.23046875,53.61328125,69.43359375,46.77734375,43.06640625,66.69921875,34.66796875,84.08203125,73.92578125,46.38671875,99.70703125,0.36376953125,0.43310546875
2000,5.81376953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0127001953125,0.0989794921875,0.0921142578125,75.100146484375,0.35751953125,0.59658203125,0.93583984375,0.04448916015625,0.4,4,0.25537109375,8.240234375,0.343525390625,86.23046875,3.61328125,19.43359375,96.77734375,93.06640625,16.69921875,84.66796875,34.08203125,23.92578125,96.38671875,49.70703125,0.11376953125,0.18310546875
2000,2.10126953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0483251953125,0.0633544921875,0.0089892578125,37.603896484375,0.47001953125,0.70908203125,0.37333984375,0.00702666015625,0.4,4,0.44287109375,5.990234375,0.282275390625,73.73046875,91.11328125,81.93359375,84.27734375,80.56640625,4.19921875,47.16796875,71.58203125,86.42578125,33.88671875,37.20703125,0.17626953125,0.12060546875
2000,7.05126953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0958251953125,0.0158544921875,0.0564892578125,87.598896484375,0.92001953125,0.25908203125,0.82333984375,0.05697666015625,0.4,4,0.29287109375,8.990234375,0.037275390625,23.73046875,41.11328125,31.93359375,34.27734375,30.56640625,54.19921875,97.16796875,21.58203125,36.42578125,83.88671875,87.20703125,0.42626953125,0.37060546875
2000,4.57626953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0245751953125,0.0396044921875,0.0802392578125,12.606396484375,0.69501953125,0.93408203125,0.59833984375,0.03200166015625,0.4,4,0.36787109375,10.490234375,0.159775390625,48.73046875,66.11328125,6.93359375,59.27734375,5.56640625,29.19921875,22.16796875,46.58203125,61.42578125,58.88671875,62.20703125,0.30126953125,0.24560546875
2000,9.52626953125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0720751953125,0.0871044921875,0.0327392578125,62.601396484375,0.24501953125,0.48408203125,0.14833984375,0.08195166015625,0.4,4,0.21787109375,7.490234375,0.404775390625,98.73046875,16.11328125,56.93359375,9.27734375,55.56640625,79.19921875,72.16796875,96.58203125,11.42578125,8.88671875,12.20703125,0.05126953125,0.49560546875
2000,3.57080078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0713330078125,0.0611279296875,0.0928564453125,43.072099609375,0.20986328125,0.51923828125,0.38037109375,0.02185556640625,0.4,4,0.25302734375,6.880859375,0.071728515625,41.69921875,73.14453125,26.46484375,10.05859375,96.97265625,28.41796875,57.32421875,94.23828125,99.70703125,42.48046875,67.67578125,0.12548828125,0.08544921875
2000,8.52080078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0238330078125,0.0136279296875,0.0453564453125,93.067099609375,0.65986328125,0.96923828125,0.83037109375,0.07180556640625,0.4,4,0.40302734375,9.880859375,0.316728515625,91.69921875,23.14453125,76.46484375,60.05859375,46.97265625,78.41796875,7.32421875,44.23828125,49.70703125,92.48046875,17.67578125,0.37548828125,0.33544921875
2000,1.09580078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0950830078125,0.0373779296875,0.0216064453125,18.074599609375,0.88486328125,0.29423828125,0.60537109375,0.04683056640625,0.4,4,0.32802734375,8.380859375,0.439228515625,66.69921875,98.14453125,51.46484375,35.05859375,21.97265625,3.41796875,82.32421875,19.23828125,74.70703125,67.48046875,42.67578125,0.25048828125,0.21044921875
2000,6.04580078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0475830078125,0.0848779296875,0.0691064453125,68.069599609375,0.43486328125,0.74423828125,0.15537109375,0.09678056640625,0.4,4,0.47802734375,5.380859375,0.194228515625,16.69921875,48.14453125,1.46484375,85.05859375,71.97265625,53.41796875,32.32421875,69.23828125,24.70703125,17.48046875,92.67578125,0.00048828125,0.46044921875
2000,2.33330078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0119580078125,0.0730029296875,0.0334814453125,5.575849609375,0.54736328125,0.63173828125,0.71787109375,0.05931806640625,0.4,4,0.21552734375,9.130859375,0.132978515625,29.19921875,60.64453125,88.96484375,97.55859375,59.47265625,65.91796875,94.82421875,31.73828125,87.20703125,54.98046875,80.17578125,0.18798828125,0.27294921875
2000,7.28330078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0594580078125,0.0255029296875,0.0809814453125,55.570849609375,0.99736328125,0.18173828125,0.26787109375,0.00936806640625,0.4,4,0.36552734375,6.130859375,0.377978515625,79.19921875,10.64453125,38.96484375,47.55859375,9.47265625,15.91796875,44.82421875,81.73828125,37.20703125,4.98046875,30.17578125,0.43798828125,0.02294921875
2000,4.80830078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0357080078125,0.0492529296875,0.0572314453125,30.573349609375,0.77236328125,0.85673828125,0.49287109375,0.08429306640625,0.4,4,0.29052734375,7.630859375,0.255478515625,54.19921875,85.64453125,13.96484375,72.55859375,34.47265625,90.91796875,69.82421875,56.73828125,62.20703125,29.98046875,5.17578125,0.31298828125,0.39794921875
2000,9.75830078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0832080078125,0.0967529296875,0.0097314453125,80.568349609375,0.32236328125,0.40673828125,0.94287109375,0.03434306640625,0.4,4,0.44052734375,10.630859375,0.010478515625,4.19921875,35.64453125,63.96484375,22.55859375,84.47265625,40.91796875,19.82421875,6.73828125,12.20703125,79.98046875,55.17578125,0.06298828125,0.14794921875
2000,0.47705078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0535205078125,0.0195654296875,0.0869189453125,49.321474609375,0.15361328125,0.68798828125,0.77412109375,0.04058681640625,0.4,4,0.30927734375,5.755859375,0.286103515625,10.44921875,91.89453125,82.71484375,41.30859375,15.72265625,47.16796875,76.07421875,62.98828125,30.95703125,48.73046875,61.42578125,0.15673828125,0.42919921875
2000,5.42705078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0060205078125,0.0670654296875,0.0394189453125,99.316474609375,0.60361328125,0.23798828125,0.32412109375,0.09053681640625,0.4,4,0.45927734375,8.755859375,0.041103515625,60.44921875,41.89453125,32.71484375,91.30859375,65.72265625,97.16796875,26.07421875,12.98828125,80.95703125,98.73046875,11.42578125,0.40673828125,0.17919921875
2000,2.95205078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0772705078125,0.0908154296875,0.0156689453125,24.323974609375,0.82861328125,0.91298828125,0.54912109375,0.01561181640625,0.4,4,0.23427734375,10.255859375,0.163603515625,85.44921875,66.89453125,7.71484375,16.30859375,90.72265625,22.16796875,51.07421875,37.98828125,5.95703125,73.73046875,36.42578125,0.28173828125,0.30419921875
2000,7.90205078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0297705078125,0.0433154296875,0.0631689453125,74.318974609375,0.37861328125,0.46298828125,0.99912109375,0.06556181640625,0.4,4,0.38427734375,7.255859375,0.408603515625,35.44921875,16.89453125,57.71484375,66.30859375,40.72265625,72.16796875,1.07421875,87.98828125,55.95703125,23.73046875,86.42578125,0.03173828125,0.05419921875
2000,4.18955078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0178955078125,0.0076904296875,0.0512939453125,11.825224609375,0.49111328125,0.35048828125,0.43662109375,0.07804931640625,0.4,4,0.34677734375,9.505859375,0.469853515625,22.94921875,79.39453125,45.21484375,53.80859375,28.22265625,59.66796875,63.57421875,0.48828125,43.45703125,61.23046875,98.92578125,0.21923828125,0.24169921875
2000,9.13955078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0653955078125,0.0551904296875,0.0987939453125,61.820224609375,0.94111328125,0.80048828125,0.88662109375,0.02809931640625,0.4,4,0.49677734375,6.505859375,0.224853515625,72.94921875,29.39453125,95.21484375,3.80859375,78.22265625,9.66796875,13.57421875,50.48828125,93.45703125,11.23046875,48.92578125,0.46923828125,0.49169921875
2000,1.71455078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0416455078125,0.0789404296875,0.0750439453125,36.822724609375,0.71611328125,0.12548828125,0.66162109375,0.05307431640625,0.4,4,0.27177734375,5.005859375,0.102353515625,97.94921875,54.39453125,70.21484375,78.80859375,53.22265625,84.66796875,88.57421875,75.48828125,18.45703125,36.23046875,23.92578125,0.34423828125,0.11669921875
2000,6.66455078125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0891455078125,0.0314404296875,0.0275439453125,86.817724609375,0.26611328125,0.57548828125,0.21162109375,0.00312431640625,0.4,4,0.42177734375,8.005859375,0.347353515625,47.94921875,4.39453125,20.21484375,28.80859375,3.22265625,34.66796875,38.57421875,25.48828125,68.45703125,86.23046875,73.92578125,0.09423828125,0.36669921875
2000,1.40517578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0505517578125,0.0165966796875,0.0958251953125,89.942412109375,0.35048828125,0.15361328125,0.18349609375,0.08117119140625,0.4,4,0.28115234375,10.068359375,0.301416015625,76.07421875,82.51953125,67.08984375,88.18359375,12.59765625,31.54296875,91.69921875,16.11328125,59.08203125,64.35546875,95.80078125,0.39111328125,0.22607421875
2000,6.35517578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0980517578125,0.0640966796875,0.0483251953125,39.947412109375,0.80048828125,0.60361328125,0.63349609375,0.03122119140625,0.4,4,0.43115234375,7.068359375,0.056416015625,26.07421875,32.51953125,17.08984375,38.18359375,62.59765625,81.54296875,41.69921875,66.11328125,9.08203125,14.35546875,45.80078125,0.14111328125,0.47607421875
2000,3.88017578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0268017578125,0.0878466796875,0.0245751953125,64.944912109375,0.57548828125,0.37861328125,0.85849609375,0.05619619140625,0.4,4,0.20615234375,5.568359375,0.178916015625,1.07421875,57.51953125,42.08984375,63.18359375,87.59765625,6.54296875,66.69921875,91.11328125,84.08203125,39.35546875,20.80078125,0.01611328125,0.10107421875
2000,8.83017578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0743017578125,0.0403466796875,0.0720751953125,14.949912109375,0.12548828125,0.82861328125,0.40849609375,0.00624619140625,0.4,4,0.35615234375,8.568359375,0.423916015625,51.07421875,7.51953125,92.08984375,13.18359375,37.59765625,56.54296875,16.69921875,41.11328125,34.08203125,89.35546875,70.80078125,0.26611328125,0.35107421875
2000,2.64267578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0861767578125,0.0284716796875,0.0364501953125,52.446162109375,0.23798828125,0.94111328125,0.97099609375,0.04370869140625,0.4,4,0.31865234375,6.318359375,0.485166015625,88.57421875,95.01953125,4.58984375,0.68359375,25.09765625,69.04296875,54.19921875,53.61328125,71.58203125,26.85546875,58.30078125,0.45361328125,0.41357421875
2000,7.59267578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0386767578125,0.0759716796875,0.0839501953125,2.451162109375,0.68798828125,0.49111328125,0.52099609375,0.09365869140625,0.4,4,0.46865234375,9.318359375,0.240166015625,38.57421875,45.01953125,54.58984375,50.68359375,75.09765625,19.04296875,4.19921875,3.61328125,21.58203125,76.85546875,8.30078125,0.20361328125,0.16357421875
2000,0.16767578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0624267578125,0.0997216796875,0.0602001953125,77.443662109375,0.91298828125,0.71611328125,0.29599609375,0.01873369140625,0.4,4,0.24365234375,10.818359375,0.117666015625,13.57421875,70.01953125,79.58984375,25.68359375,50.09765625,94.04296875,79.19921875,28.61328125,96.58203125,51.85546875,33.30078125,0.07861328125,0.28857421875
2000,5.11767578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0149267578125,0.0522216796875,0.0127001953125,27.448662109375,0.46298828125,0.26611328125,0.74599609375,0.06868369140625,0.4,4,0.39365234375,7.818359375,0.362666015625,63.57421875,20.01953125,29.58984375,75.68359375,0.09765625,44.04296875,29.19921875,78.61328125,46.58203125,1.85546875,83.30078125,0.32861328125,0.03857421875
2000,4.49892578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0327392578125,0.0700341796875,0.0780126953125,96.191787109375,0.40673828125,0.88486328125,0.91474609375,0.06243994140625,0.4,4,0.26240234375,8.943359375,0.087041015625,69.82421875,51.26953125,23.33984375,56.93359375,93.84765625,37.79296875,72.94921875,47.36328125,15.33203125,70.60546875,77.05078125,0.42236328125,0.25732421875
2000,9.44892578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0802392578125,0.0225341796875,0.0305126953125,46.196787109375,0.85673828125,0.43486328125,0.46474609375,0.01248994140625,0.4,4,0.41240234375,5.943359375,0.332041015625,19.82421875,1.26953125,73.33984375,6.93359375,43.84765625,87.79296875,22.94921875,97.36328125,65.33203125,20.60546875,27.05078125,0.17236328125,0.00732421875
2000,2.02392578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0089892578125,0.0462841796875,0.0067626953125,71.194287109375,0.63173828125,0.65986328125,0.23974609375,0.08741494140625,0.4,4,0.33740234375,7.443359375,0.454541015625,44.82421875,76.26953125,98.33984375,81.93359375,18.84765625,12.79296875,97.94921875,72.36328125,40.33203125,45.60546875,2.05078125,0.04736328125,0.38232421875
2000,6.97392578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0564892578125,0.0937841796875,0.0542626953125,21.199287109375,0.18173828125,0.20986328125,0.68974609375,0.03746494140625,0.4,4,0.48740234375,10.443359375,0.209541015625,94.82421875,26.26953125,48.33984375,31.93359375,68.84765625,62.79296875,47.94921875,22.36328125,90.33203125,95.60546875,52.05078125,0.29736328125,0.13232421875
2000,0.78642578125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.0921142578125,0.0581591796875,0.0423876953125,58.695537109375,0.29423828125,0.32236328125,0.12724609375,0.02497744140625,0.4,4,0.22490234375,6.693359375,0.148291015625,57.32421875,63.76953125,60.83984375,44.43359375,56.34765625,50.29296875,85.44921875,84.86328125,2.83203125,33.10546875,64.55078125,0.48486328125,0.06982421875
